BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,DAMAGE_PROPERTY_CONV,DAMAGE_CROPS_CONV,TOTAL_DAMAGE
202404,1,2137,202404,1,2144,189023,1174942,MISSOURI,29,2024,April,Tornado,C,77,GREENE,SGF,4/1/2024 21:37,CST-6,4/1/2024 21:44,0,0,0,0,90.00K,0.00K,NWS Storm Survey,,,,,EF1,2.08,100,,,,,4,NNW,HICKORY BARREN,4,N,HICKORY BARREN,37.4,-93.26,37.4053,-93.2227,"Severe thunderstorms brought damaging wind, large hail, and five tornadoes to the Missouri Ozarks from the evening of April 1st to the early morning hours of April 2nd. A tornado that occurred near Fair Grove was rated in EF-1. The four other tornadoes were rated EF-0 with three of them occurring from eastern Dallas County into Laclede County. The fourth EF-0 tornado occurred in St. James.||In addition to the tornadoes, storm surveys revealed several different swaths of damaging straight line wind speeds of 70-100 mph. Wind speeds of 90-100 mph caused roof damage to businesses in downtown Carthage with power poles and trees also snapped. Other swaths of significant wind damage occurred near Halltown, Elkland, and along the I-44 corridor from Waynesville to Rolla.||Several thunderstorms also produced hail from the size of quarters to tennis balls. Hail ranging from one to two inches in diameter occurred in an around Bolivar. Tennis ball size hail fell in the town of Maple Grove.","A NWS storm survey concluded that an EF-1 tornado with peak winds of 95 mph occurred near Fair Grove, Missouri. The width of the tornado was 100 yards. The tornado remained on the ground for around two miles while uprooting and snapping several trees. The tornado heavily damaged an outbuilding while also causing minor damage to a residence. A tornado debris signature was also present on radar.",CSV,90000,0,90000
202407,15,1754,202407,15,1802,192954,1203127,NEW YORK,36,2024,July,Tornado,C,17,CHENANGO,BGM,7/15/2024 17:54,EST-5,7/15/2024 18:02,0,0,0,0,120.00K,0.00K,NWS Storm Survey,,,,,EF1,8.69,250,,,,,1,SSE,LINCKLAEN,0,NNE,OTSELIC,42.6549,-75.8374,42.7263,-75.7171,"A mesoscale convective system (MCS) and an upper-level wave moved through the region triggering widespread showers and thunderstorms during the afternoon and evening hours. These features moved into a high instability environment with sufficient shear in place and plenty of moisture, resulting in a ripe environment for a severe weather outbreak. Damaging wind gusts were the main concern though some storms also had tornadoes. Widespread tree and wire damage occurred across Central New York with two microbursts and two tornadoes surveyed making it one of the most active days of the month.","A line of severe thunderstorms quickly surged through in late afternoon with a bow echo radar signature to produce damaging winds for much of the area, but a higher end embedded EF1 tornado managed to spin up at a kink in the line where strong rotation was indicated on radar. The tornado took a meandering path through rugged terrain, with discontinuous damage at times from apparent skipping. The first tornadic damage began around Upham Road near Lane Hill in Lincklaen State Forest, and |crossed Hyer and Neal Roads as well. The tornado intensified to higher end EF1 when it reached an exposed ridge along Joe Road, with hundreds of uprooted and snapped large softwood trees in a swath over 200 yards wide. Tree snaps and uproots continued across County Road 13 and then somewhat intensified on the exposed higher elevation of Ridge Road while climbing into Bucks Brook State Forest, before finally dropping into the Otselic Valley to cause additional trunk snaps and uproots. A barn was partially|collapsed, with roof displaced, in Otselic Center. Other structures had minor roofing or window damage from Otselic Center, up Highway 26, to the tornado path ending along Route 80 in Otselic itself where a carport was also lofted. Other pockets of damage such as in Crumb Hill as well as towards South Otselic were more consistent with downbursts from the severe line of thunderstorms.",CSV,120000,0,120000
202404,2,1636,202404,2,1640,191095,1176068,KENTUCKY,21,2024,April,Tornado,C,111,JEFFERSON,LMK,4/2/2024 16:36,EST-5,4/2/2024 16:40,22,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF2,3.2,450,LMK,KY,185,OLDHAM,1,W,TRANSYLVANIA BEACH,2,E,PROSPECT,38.349,-85.644,38.351,-85.585,"As a surface low cut across Missouri and Illinois, its eastward stretching warm front moved north across central Indiana while its cold front moved east towards the Lower Ohio Valley. This placed central Kentucky in the warm sector, where 3 separate lines of convection moved through during the day. The first line of storms generating from an early morning outflow boundary dropped southeast through the area. This produced six tornadoes, mainly through the Bluegrass region. The second line, moving west to east, just produced some passing showers and thunderstorms. The third line, just ahead of the cold front, moved through during the evening hours. This produced three more tornadoes along the Interstate 71 corridor. One of these tornadoes began in Clark County, Indiana before crossing the Ohio River into Kentucky.","The National Weather Service in Louisville surveyed storm damage in southeast Clark County IN, through far northeast Jefferson KY, and into western Oldham County. Specifically the tornado traveled just southeast of the Clark County Indiana Airport, east through Utica, crossing the Ohio River into Prospect, and lifting just east of the Sleepy Hollow Golf Course in Oldham County. The tornado was its strongest in Jefferson County, KY where it was an EF2 with 120 mph winds and 450 yards wide.||Jefferson County KY... As the tornado crossed the Ohio River, it strengthened and widened in Prospect KY. The Beechland Beach neighborhood had multiple homes with extensive damage. Three 2 stories well built homes had significant roof sections pulled|away, along with broken windows, air conditions twisted and torn off from side of homes. Three large pin oak trees were snapped and uprooted. One home had a collapsed back wall that faces against the path of the tornado. Damage in this neighborhood indicated that the tornado was an EF2 with 120 mph winds, and a|width of 400 yards. All homeowners heeded the tornado warning and sought shelter in a safe place.||From here, the tornado crossed through Hays Kennedy Park and into the northwest Prospect community and The Sutherlands neighborhood. Many homes incurred an array of roof damage, downed power lines, snapped power poles, uprooted trees, and trees |falling on homes. The tornado in this area was 110 mph, EF1, with maximum width of 450 yards. One homeowner on Shirley Avenue was trapped in his basement after a tree fell on his home. Surrounding neighbors worked to free the homeowner. Nearby a 7 foot large section of a locust tree was pulled away and thrown 20 yards and impaled in the ground some 4 feet. ||As the tornado cut through the Hunting Creek neighborhood, it strengthened to an EF2 with a maximum of 115 mph winds, with a width of 250 yards. Many trees had been uprooted or snapped, few homes had roof structures peeled back and two homes lost there entire roof. There was also mostly broken windows, inverted garage doors, blown mud and insulation around all 4 sides of the homes, and extensive shingle, gutter, and soffit damage. After passing through the neighborhood, the tornado exited Jefferson County into Oldham County.",CSV,0,0,0
202406,13,1800,202406,13,1802,192745,1189481,ILLINOIS,17,2024,June,Tornado,C,109,MCDONOUGH,DVN,6/13/2024 18:00,CST-6,6/13/2024 18:02,0,0,0,0,,,NWS Storm Survey,,,,,EFU,0.08,10,,,,,1,NE,BARDOLPH,1,NE,BARDOLPH,40.514,-90.556,40.513,-90.555,"A warm, moist, and unstable air mass across the region ahead of a southward sinking cold front resulted in thunderstorm development, with several being severe. These produced large hail and scattered damaging winds. Most hail reports ranged in size from quarter to golf ball size hail. The largest hail fell in Van Buren County near Keosauqua where 2 to 3 inch diameter hail fell. There were also a few reports of 60 to 80 MPH across far southeast Iowa into west central Illinois, which damaged trees and knocked down several outbuildings.  The most widespread damage occurred near Oakville, IA.  Two brief, non-damaging tornadoes were also seen north of Macomb, IL.","A brief tornado was observed in an open field between Bushnell and Bardolph. There was no observed damage with the tornado, and therefore has been assigned an EF-Unknown.",CSV,0,0,0
202406,13,1756,202406,13,1757,192745,1189480,ILLINOIS,17,2024,June,Tornado,C,109,MCDONOUGH,DVN,6/13/2024 17:56,CST-6,6/13/2024 17:57,0,0,0,0,,,NWS Storm Survey,,,,,EFU,0.06,10,,,,,2,E,GOOD HOPE,2,E,GOOD HOPE,40.547,-90.649,40.547,-90.648,"A warm, moist, and unstable air mass across the region ahead of a southward sinking cold front resulted in thunderstorm development, with several being severe. These produced large hail and scattered damaging winds. Most hail reports ranged in size from quarter to golf ball size hail. The largest hail fell in Van Buren County near Keosauqua where 2 to 3 inch diameter hail fell. There were also a few reports of 60 to 80 MPH across far southeast Iowa into west central Illinois, which damaged trees and knocked down several outbuildings.  The most widespread damage occurred near Oakville, IA.  Two brief, non-damaging tornadoes were also seen north of Macomb, IL.","A brief tornado touchdown was observed by a chaser northeast of the Macomb Municipal Airport. This tornado occurred in an open field and no damage was observed. Therefore, the tornado is rated EF-Unknown.",CSV,0,0,0
202406,25,1724,202406,25,1738,192825,1190976,IOWA,19,2024,June,Tornado,C,121,MADISON,DMX,6/25/2024 17:24,CST-6,6/25/2024 17:38,0,0,0,0,2.00K,1.00K,Trained Spotter,,,,,EF0,1.43,50,,,,,9,N,PATTERSON,8,NNW,BEVINGTON,41.4829,-93.8996,41.4734,-93.8751,"Scattered convection occurred throughout the day across the area as a weak cold front dropped slowly south across the area. By afternoon the front had largely stalled near the I-80 corridor and more vigorous convection developed along the front, fed by high instability exceeding 3000 J/kg and steep mid level lapse rates of 7 to 8 C/km. Storms first began near Newton and then back built towards the west along the boundary through the evening. Storms produced large hail and stretching resulted in a huge number of funnel clouds, including pictures with a least visible at the same time. Later in the evening a wave across Nebraska moved into Iowa, sweeping east along the instability gradient that the earlier evening convection developed on. A few damaging wind gusts occurred with this line of storms, however it remained sub severe most of the night.",This tornado produced minor tree damage with a path evident in high-resolution satellite imagery.,CSV,2000,1000,3000
202406,25,1749,202406,25,1751,192825,1190980,IOWA,19,2024,June,Tornado,C,121,MADISON,DMX,6/25/2024 17:49,CST-6,6/25/2024 17:51,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,EFU,0.23,30,,,,,4,NNE,PATTERSON,4,NNE,PATTERSON,41.4034,-93.8734,41.4027,-93.8689,"Scattered convection occurred throughout the day across the area as a weak cold front dropped slowly south across the area. By afternoon the front had largely stalled near the I-80 corridor and more vigorous convection developed along the front, fed by high instability exceeding 3000 J/kg and steep mid level lapse rates of 7 to 8 C/km. Storms first began near Newton and then back built towards the west along the boundary through the evening. Storms produced large hail and stretching resulted in a huge number of funnel clouds, including pictures with a least visible at the same time. Later in the evening a wave across Nebraska moved into Iowa, sweeping east along the instability gradient that the earlier evening convection developed on. A few damaging wind gusts occurred with this line of storms, however it remained sub severe most of the night.","This was a brief tornado observed by a spotter which remained in rural areas. No damage indicators were impacted, hence the EFU rating.",CSV,0,0,0
202406,28,1940,202406,28,1943,192826,1190990,IOWA,19,2024,June,Tornado,C,29,CASS,DMX,6/28/2024 19:40,CST-6,6/28/2024 19:43,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EFU,0.4,30,,,,,1,SW,WIOTA,1,SSW,WIOTA,41.3877,-94.9168,41.388,-94.9092,"A cold front moved across the area on the evening of June 28th. Convection developed quickly along the front as the cap eroded, initially discrete but quickly growing upscale. Robust CAPE exceeding 3000 J/kg was in place with good directional shear to support rotating updrafts. This resulted in a handful of weak tornadoes in Cass county at the onset of storm development. After storms grew upscale they remained sub-severe.","No damage indicators were impacted, hence the EFU rating as the tornado remained in rural cropland.",CSV,0,0,0
202405,26,2244,202405,26,2245,192532,1189042,KENTUCKY,21,2024,May,Tornado,C,57,CUMBERLAND,LMK,5/26/2024 22:44,CST-6,5/26/2024 22:45,0,0,0,0,,,NWS Storm Survey,,,,,EF0,0.24,40,,,,,2,NNW,DOUGAN TOWN,2,NNW,DOUGAN TOWN,36.8268,-85.3714,36.826,-85.3671,"A strong storm system moved across the Ohio and Tennessee valleys on May 26th and into the early morning hours of May 27th, 2024. Two waves of strong to severe thunderstorms moved across central Kentucky, producing numerous occurrences of straight-line wind damage and 8 tornadoes while crossing the region. The first wave of storms moved across central Kentucky as a large bowing quasi-linear convective system during the late morning and early afternoon hours. This line of storms produced widespread straight-line wind damage, with particularly heavy damage observed across the Louisville metro and northern Woodford County. Two quick spin up tornadoes in Clinton County were also associated with this line.||After a second sub-severe line of storms moved across the area during the early afternoon hours, conditions were relatively quiet until the mid-to-late afternoon, when strong and severe cells began to develop across western Kentucky and southern Illinois. The storms would initially be discrete before growing into another large line of storms which produced the heaviest damage south of Interstate 64. Six tornadoes would be associated with this second line, with a long track EF1 tornado extending for over 40 miles across Muhlenberg, Butler, and Warren County. Heavy straight-line wind damage was also observed with this second line of storms, especially in Barren, Mercer, and Garrard County. The line of storms finally pushed east of the area shortly after midnight on May 27th, bringing an end to an active 16 hours across central Kentucky.","The National Weather Service conducted a storm survey and found a|tornado occurred on Sunday, May 26th, 2024 about 3 miles north of|Burkesville. The tornado started just to the east of Old Columbia|Road along Little Renox Creek in fields behind a residence. A few|trees were uprooted consistent with EF0 85 mph strength. The|tornado then continued across Columbia Road and|did extensive tree damage along a hillside to the east of the|highway. Tree damage consistent with EF1 90 mph strength was|observed on the hillside just to the east of the highway. The|tornado then lifted with no observed damage via drone footage to|the east of the hill.",CSV,0,0,0
202406,22,1637,202406,22,1638,193341,1194425,WISCONSIN,55,2024,June,Tornado,C,43,GRANT,ARX,6/22/2024 16:37,CST-6,6/22/2024 16:38,0,0,0,0,0.00K,10.00K,Emergency Manager,,,,,EF0,0.16,40,,,,,3,W,CORNELIA,2,W,CORNELIA,42.6847,-90.6188,42.6867,-90.6172,"During the evening on June 22nd, thunderstorms moved southeast into portions of southwestern Wisconsin with flooding occurring in Crawford and Vernon Counties. A weak EF-0 tornado also occurred in Grant County.","This brief EF-0 tornado produced a very short path of tree damage south of Highway O near the intersection with North Lane, as seen via drone footage provided by Grant County Emergency Management. No structures were impacted.",CSV,0,10000,10000
202406,22,1842,202406,22,1853,191555,1179309,WISCONSIN,55,2024,June,Tornado,C,105,ROCK,MKX,6/22/2024 18:42,CST-6,6/22/2024 18:53,0,0,0,0,24.80M,,NWS Storm Survey,,,,,EF2,6.03,700,,,,,3,NW,AFTON,2,SE,DOWNTOWN JANESVILLE,42.6301,-89.1105,42.6601,-88.9991,"Severe thunderstorms developed across western Wisconsin and moved eastward across southern Wisconsin through the afternoon and evening hours on June 22nd due to passing low pressure and its approaching cold front.  There were supercell thunderstorms along with bowing segments along this line which lead to multiple areas of damage.  Two strong tornadoes occurred, which were rated EF-2 near Argyle and through the south side of Janesville.  Many reports of flash flooding were received due to torrential rainfall and slow storm movement or the training of thunderstorms.  One of the other issues for this event was that it occurred on a Saturday evening where numerous large events were occurring which ended up cancelling or postponing to a later date.","The tornado began just west of Murray Rd, north of Bass Creek where portions of several trees were snapped. The tornado quickly grew, moved to the east-northeast and produced damage rated EF-1 neighborhoods near Loch Lomond park. EF-2 damage was noted at a residence on the east side of county highway D where well over one hundred trees were snapped or uprooted. The tornado continued to the northeast, crossing the Rock River, Highway 11 and Highway 51 producing damage rated EF-1. The second area of EF-2 damage was noted a neighborhood just northwest of Burbank Park, where a house lost its roof and a portion of its second story. The roof was found to the north-northwest over a block away. The tornado continued northeast crossing Beloit Ave. and ending in the fields to the west of South Read Rd. Damage along the majority of the path was rated EF-1. Tree damage was substantial with well over 1000 trees that were snapped, uprooted or had large sections damaged. Roof damage on several structures included shingle loss, occasional loss of roof decking material, peeled or dislodged siding and other facia and soffit peeling and removal. A few structure sustained damage to walls when their garage doors were breached. Numerous power poles were leaning, with several snapped.",CSV,24800000,0,24800000
202406,22,2213,202406,22,2214,192573,1188560,ILLINOIS,17,2024,June,Tornado,C,43,DU PAGE,LOT,6/22/2024 22:13,CST-6,6/22/2024 22:14,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,0.86,50,,,,,1,NE,DOWNERS GROVE,1,NW,WESTMONT,41.8206,-87.9948,41.8113,-87.9842,"A line of severe thunderstorms dropped south across northern Illinois during the evening and night of the 22nd. The line produced four EF-0 tornadoes in addition to widespread wind damage across the Chicago metro. Many also saw torrential rainfall and localized flash flooding, particularly in extreme northeast Illinois north of the I-90 corridor where a widespread 3-6 of rain fell.","A brief tornado touched down near Fairview Avenue and 38th Street in Oak Brook. The first damage was noted along Ridgewood Court and 38th Street, where multiple trees had large branches broken. The tornado moved generally to the southeast, entering Downers Grove near Cumnor Road and 39th Street, where damage was noted to numerous trees. Minor damage was also noted to the cupola of a nearby residence. The tornado moved through the Longmeadow neighborhood, continuing to damage numerous trees. In some areas, the most significant tree damage was noted just above roof level. The tornado slightly intensified near 41st Street and Williams Street, where a few homes had minor roofing damage and numerous trees had large branches broken. Debris from damaged fences was blown in a somewhat convergent pattern toward 41st Street on opposite sides of the street. The tornado appeared to dissipate just southeast of this area as it approached Westmont. The peak wind of this tornado was estimated at 80 mph.",CSV,0,0,0
202406,19,1549,202406,19,1551,193615,1196418,TEXAS,48,2024,June,Tornado,C,7,ARANSAS,CRP,6/19/2024 15:49,CST-6,6/19/2024 15:51,0,0,0,0,5.00K,5.00K,NWS Storm Survey,,,,,EF0,0.28,50,,,,,2,NW,ROCKPORT,3,WNW,ROCKPORT,28.0404,-97.0835,28.0401,-97.0882,"Tropical Storm Alberto was a very broad and unorganized storm that developed across the Southwestern Gulf of Mexico. Alberto eventually made landfall between the hours of 4-7 AM on June 20, 2024 near Tampico, Mexico. The system brought a variety of hazards to the region, including storm surge, heavy rains, strong winds, and a couple isolated tornadoes. Significant coastal flooding, around 3 to 3.5 feet of inundation, was observed along the Middle Texas coast as well as within the bays and waterways from Baffin Bay to Matagorda Bay. Several bands of heavy rain spread inland through the event. Rainfall totals range from 3 to 8 inches across the Coastal Bend with generally 2 to 5 inches across the Coastal Plains and Brush Country. Isolated amounts exceeding 10 were observed near Rockport. Gusty winds accompanied the rainbands with frequent gusts to tropical storm force found over the Gulf waters and along the coast. Lastly, a survey team found evidence of two EF0 tornadoes in Rockport.","Two brief EF-0 tornadoes were produced from the same parent|circulation as a waterspout came ashore near Rockport, TX. The initial|damage as it came on shore was confined to some minor tree damage and a|few shingles missing from a couple homes. The tornado then lifted and |eventually reformed near FM1781 where it destroyed a couple carports and|two sheds. It also snapped some smaller trees and broke numerous large|branches before dissipating.",CSV,5000,5000,10000
202406,25,125,202406,25,133,191688,1180400,WISCONSIN,55,2024,June,Tornado,C,78,MENOMINEE (C),GRB,6/25/2024 1:25,CST-6,6/25/2024 1:33,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,8.2,83,GRB,WI,083,OCONTO,2,NNW,KESHENA,7,E,KESHENA,44.909,-88.6539,44.896,-88.4888,"Isolated thunderstorms developed ahead of a warm front during the late evening on Monday (6/24) producing large hail.  A Quasi-Linear Convective System developed across northwest Wisconsin and tracked southeast through northeastern Wisconsin during the overnight hours into early Tuesday morning (6/25).  The storms produced widespread straight-line wind damage, an isolated tornado, and some flash flooding across the region.","A tornado developed near Highway 55 northwest of Keshena at 2:25 AM CDT, then tracked east-southeast crossing the Legend Lake area and entering Oconto County at 2:33 AM CDT.  The tornado downed multiple power lines, snapped and uprooted trees, and flipped several campers at a campground along the path. Total path length is estimated to be 8.96 miles long, with a width of 83 yards.  Peak wind estimated to be around 98 mph.",CSV,0,0,0
202406,25,133,202406,25,134,191688,1180406,WISCONSIN,55,2024,June,Tornado,C,83,OCONTO,GRB,6/25/2024 1:33,CST-6,6/25/2024 1:34,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,0.76,83,,,,,5,WNW,UNDERHILL,5,W,UNDERHILL,44.896,-88.4888,44.8926,-88.4744,"Isolated thunderstorms developed ahead of a warm front during the late evening on Monday (6/24) producing large hail.  A Quasi-Linear Convective System developed across northwest Wisconsin and tracked southeast through northeastern Wisconsin during the overnight hours into early Tuesday morning (6/25).  The storms produced widespread straight-line wind damage, an isolated tornado, and some flash flooding across the region.","The tornado that developed near Highway 55 northwest of Keshena at 2:25 AM CDT crossed the county line at 2:33 AM CDT.  The tornado tracked east-southeast across Berry Lake before lifting at 2:34 AM CDT. The tornado downed multiple power lines, snapped and uprooted trees, and flipped several campers at a campground along the path. Total path length is estimated to be 8.96 miles long, with a width of 83 yards.  Peak wind estimated to be around 98 mph.",CSV,0,0,0
202405,19,2110,202405,19,2110,190905,1184131,OKLAHOMA,40,2024,May,Tornado,C,109,OKLAHOMA,OUN,5/19/2024 21:10,CST-6,5/19/2024 21:10,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,EF0,0.1,10,,,,,2,NE,(OKC)WILL ROGERS APT,2,NE,(OKC)WILL ROGERS APT,35.408,-97.574,35.408,-97.574,"Significant severe weather occurred across portions of western into central Oklahoma from the late afternoon of the 19th through early morning on the 20th. Aloft, a strong and compact upper wave moved across portions of Kansas during the afternoon. While most severe weather outcomes were expected further north of the WFO Norman area, a few supercell thunderstorms developed along a trailing dryline near the 100th meridian. This included a powerful supercell thunderstorm that moved from Hemphill County, Texas (WFO Amarillo, Texas) into portions of Roger Mills/Custer/Washita/Blaine/Canadian/Oklahoma counties during the afternoon into late evening hours. This thunderstorm was responsible for thirteen (13) tornadoes, including significant tornadoes west of Custer City and near Yukon, Oklahoma. Significant damaging wind gusts/damage and large to very large hail also occurred with this thunderstorm. Additional hail-producing supercells developed into portions of northwestern Oklahoma during the evening, with one becoming briefly tornadic during the late evening across Woods County, Oklahoma.","A chaser from an Oklahoma City television station observed a brief tornado just east of Interstate 44 in southwest Oklahoma City. No damage was reported or could be found by storm survey teams. The tornado was estimated to be near or just northeast of Interstate 44 and SW 59th Street. Although damage was not found, the rotation was visually observed to be weak, therefore an EF0 rating was assigned.",CSV,0,0,0
202405,19,2032,202405,19,2048,190905,1184252,OKLAHOMA,40,2024,May,Tornado,C,17,CANADIAN,OUN,5/19/2024 20:32,CST-6,5/19/2024 20:48,0,0,0,0,100.00K,0.00K,NWS Storm Survey,,,,,EF2,3.5,300,,,,,6,NE,UNION CITY,4,WSW,YUKON,35.448,-97.853,35.483,-97.808,"Significant severe weather occurred across portions of western into central Oklahoma from the late afternoon of the 19th through early morning on the 20th. Aloft, a strong and compact upper wave moved across portions of Kansas during the afternoon. While most severe weather outcomes were expected further north of the WFO Norman area, a few supercell thunderstorms developed along a trailing dryline near the 100th meridian. This included a powerful supercell thunderstorm that moved from Hemphill County, Texas (WFO Amarillo, Texas) into portions of Roger Mills/Custer/Washita/Blaine/Canadian/Oklahoma counties during the afternoon into late evening hours. This thunderstorm was responsible for thirteen (13) tornadoes, including significant tornadoes west of Custer City and near Yukon, Oklahoma. Significant damaging wind gusts/damage and large to very large hail also occurred with this thunderstorm. Additional hail-producing supercells developed into portions of northwestern Oklahoma during the evening, with one becoming briefly tornadic during the late evening across Woods County, Oklahoma.","Numerous chasers and spotters observed a tornado that touched down just southwest of SW 15th Street and Banner Road and moved northeast dissipating in far western Oklahoma City just southeast of Page Airport, or just northeast of Northwest 10th and Cimarron Road. A few houses suffered significant roof damage or had windows blown in, and a few outbuildings were damaged, but the damage was primarily to trees and power poles along the path.||For a while, this was the easternmost of three simultaneous tornadoes occurring in Canadian County.",CSV,100000,0,100000
202406,29,1822,202406,29,1830,191316,1178605,INDIANA,18,2024,June,Tornado,C,171,WARREN,IND,6/29/2024 18:22,EST-5,6/29/2024 18:30,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EFU,2.38,10,,,,,2,S,POWLEYS CORNERS,2,NNW,TAB,40.4456,-87.5271,40.4401,-87.4823,"Southwesterly surface winds ahead of an approaching cold front boosted dewpoints in the afternoon as high as 76 degrees at the Terre Haute and Indianapolis airports, and 77 degrees at Shelbyville.  Resulting CAPE of 2000-3000 J/kg initiated thunderstorms over east-central Illinois, which tracked eastward into west-central Indiana.  This cluster matured into a bow echo that produced a measured 68 mph gust at Crawfordsville before downing trees across the Indianapolis Metro, most notably the Beech Grove area.||The storms were maintained by 20-30 kts of 0-3 km wind shear, with wind damage reported through Rush County where several large trees were downed.  Anomalously high precipitable water values around 2.15 inches promoted isolated heavy rainfall of 2.00 to 2.30 inches from south of Crawfordsville to northern portions of the Indianapolis Metro, although antecedent abnormally dry conditions prevented any flooding.||Finally, an early evening landspout tornado crossed from Vermillion County, Illinois into Warren County, Indiana, while producing no damage along the second half (Indiana portion) of its entire 4.76-mile track, resulting in an EFU rating in Indiana.","A storm chaser monitored a landspout tornado that maintained connection to the ground for much of its entire 4.76 mile track from far eastern Illinois into Indiana.  The landspout started in Vermillion County, IL (in NWS Lincoln's area) at 1815 EST and crossed into Warren County, IN at 1823 EST.  Minor EF0 damage was observed 750 feet west of the state line in Illinois, nonetheless the landspout was rated EFU along the entirety of the 2.25-mile (Indiana) portion of its track in Warren County where no damage was observed.",CSV,0,0,0
202406,13,1950,202406,13,1952,192346,1186814,ILLINOIS,17,2024,June,Tornado,C,53,FORD,LOT,6/13/2024 19:50,CST-6,6/13/2024 19:52,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,3.35,1300,,,,,4,WSW,GARBER,2,WNW,GIBSON CITY,40.5056,-88.4592,40.4785,-88.4064,One lone thunderstorm on the morning of the 13th produced severe winds over portions of the Chicago metro. Additional clusters of strong to severe storms developed that  afternoon and evening mainly impacting areas south of I-80 with severe winds and one tornado.,"An NWS damage survey confirmed an EF-1 tornado with peak winds around 110 mph began in McLean County and crossed into Ford County before lifting just northwest of Gibson City. While in the WFO Chicago CWA, the tornado produced mostly tree and power line damage in addition to damage to a few grain bins.",CSV,0,0,0
202406,22,1747,202406,22,1748,191555,1179295,WISCONSIN,55,2024,June,Tornado,C,45,GREEN,MKX,6/22/2024 17:47,CST-6,6/22/2024 17:48,0,0,0,0,,,NWS Storm Survey,,,,,EF0,0.38,50,,,,,5,NNW,JORDAN,5,NNW,JORDAN,42.717,-89.8377,42.7181,-89.8303,"Severe thunderstorms developed across western Wisconsin and moved eastward across southern Wisconsin through the afternoon and evening hours on June 22nd due to passing low pressure and its approaching cold front.  There were supercell thunderstorms along with bowing segments along this line which lead to multiple areas of damage.  Two strong tornadoes occurred, which were rated EF-2 near Argyle and through the south side of Janesville.  Many reports of flash flooding were received due to torrential rainfall and slow storm movement or the training of thunderstorms.  One of the other issues for this event was that it occurred on a Saturday evening where numerous large events were occurring which ended up cancelling or postponing to a later date.","Strong tornado developed west of Argyle and tracked to the north of it, hitting multiple barns and a church along it's path.  This portion of the tornado was toward the end of it where damage was minimal and only to a few trees in a rural area.",CSV,0,0,0
202406,5,1902,202406,5,1903,192293,1186156,OHIO,39,2024,June,Tornado,C,41,DELAWARE,ILN,6/5/2024 19:02,EST-5,6/5/2024 19:03,0,0,0,0,5.00K,0.00K,NWS Storm Survey,,,,,EF0,0.25,50,,,,,1,ESE,EAST LIBERTY,1,ESE,EAST LIBERTY,40.3156,-82.8008,40.3161,-82.7956,"A cold front moved through the Ohio Valley, causing showers and thunderstorms out ahead of it. Some of the storms produced heavy rain and flash flooding.","Video taken near the intersection of Olive Green Road and Fredricks Road, looking east, showed a brief tornado developing and then dissipating rather quickly as it moved through a wooded area along Porter Central Road. Delaware County Emergency Management confirmed minor tree damage in the area, which supported an estimated wind speed of 65 mph.",CSV,5000,0,5000
202406,5,2156,202406,5,2157,192293,1186224,OHIO,39,2024,June,Tornado,C,89,LICKING,ILN,6/5/2024 21:56,EST-5,6/5/2024 21:57,0,0,0,0,15.00K,0.00K,NWS Storm Survey,,,,,EF0,0.6,150,,,,,1,SSW,MARNE,1,S,MARNE,40.0538,-82.3088,40.0589,-82.2997,"A cold front moved through the Ohio Valley, causing showers and thunderstorms out ahead of it. Some of the storms produced heavy rain and flash flooding.","A brief tornado is believed to have occurred near Lesley and Claylick Roads, where a swath of concentrated tree and minor structural damage was observed. The damage was congruent with estimated wind speeds around 80 mph.",CSV,15000,0,15000
